channel_set,epoch,g,is_best,learning_rate,model_family,run_id,stride,ticket_stage,track,train_acc@1,train_loss,validation_file_acc@1,validation_file_f1,validation_window_acc@1,validation_window_f1,view_mode,window_size
benchmark6,114,25,false,0.00012428038403226597,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,94.9826130153999,0.6869340693245939,60.0,53.0,48.897795591182366,47.165936414289504,diff_benchmark6,100
benchmark6,115,25,false,0.0001178519061370504,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,94.38648782911078,0.6924838289596285,54.0,46.33333333333333,44.68937875751503,41.90902360517071,diff_benchmark6,100
benchmark6,116,25,false,0.00011240495100797496,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,94.83358171882762,0.7002555138426401,42.0,33.133333333333326,38.677354709418836,35.13903131555769,diff_benchmark6,100
benchmark6,117,25,false,0.00010794325171600358,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,94.83358171882762,0.6964653180833486,44.0,36.266666666666666,40.88176352705411,36.954176648155084,diff_benchmark6,100
benchmark6,118,25,false,0.00010446986608696447,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,94.53551912568307,0.6988558120770177,60.0,51.46666666666667,46.09218436873748,43.337486541610204,diff_benchmark6,100
benchmark6,119,25,false,0.00010198717460586796,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,94.88325881768505,0.6911969236100544,57.99999999999999,51.13333333333333,48.897795591182366,46.87347675239172,diff_benchmark6,100
benchmark6,120,25,false,0.00010049687878544198,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,94.83358171882762,0.6885976487880788,46.0,37.93333333333333,39.879759519038075,36.82619163564782,diff_benchmark6,100
extra6,1,25,true,0.003,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,15.449577744659711,3.1010081524050657,30.0,19.577777777777776,19.839679358717436,15.864409657383813,diff_extra6,100
extra6,2,25,true,0.002999503121214558,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,27.570789865871834,2.512622718602582,46.0,38.24444444444444,28.0561122244489,24.674843214518813,diff_extra6,100
extra6,3,25,true,0.0029980128253941324,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,31.892697466467958,2.3480940598252396,50.0,44.696969696969695,26.65330661322645,24.90611759929399,diff_extra6,100
extra6,4,25,false,0.002995530133913036,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,33.38301043219076,2.274332798362311,50.0,42.36363636363636,30.460921843687377,27.118184833626184,diff_extra6,100
extra6,5,25,false,0.0029920567482839967,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,35.91654247391952,2.1751896245409705,40.0,32.26839826839827,28.45691382765531,25.926654345805105,diff_extra6,100
extra6,6,25,true,0.0029875950489920257,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,38.69846000993542,2.1110383242561164,54.0,45.93506493506493,37.27454909819639,33.607503152881236,diff_extra6,100
extra6,7,25,false,0.0029821480938629504,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,44.063586686537505,1.9685466926724415,48.0,39.69696969696969,33.26653306613226,29.269128592202286,diff_extra6,100
extra6,8,25,true,0.0029757196159677347,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,45.3551912568306,1.9161015821817913,60.0,52.24444444444445,39.478957915831664,34.70580665405283,diff_extra6,100
extra6,9,25,false,0.0029683140210640183,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,46.74615002483855,1.8318094845974084,57.99999999999999,50.24444444444443,39.078156312625254,36.25274075635777,diff_extra6,100
extra6,10,25,true,0.0029599363845766308,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,49.37903626428216,1.7883792895910695,64.0,57.83030303030303,38.476953907815634,35.8358353147342,diff_extra6,100
extra6,11,25,false,0.0029505924481191487,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,50.76999503229011,1.7567931943666977,57.99999999999999,48.24444444444444,41.68336673346693,39.80538358688901,diff_extra6,100
extra6,12,25,false,0.0029402886155588796,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,52.80675608544461,1.694582410908077,60.0,54.36363636363637,42.28456913827655,40.65973925165537,diff_extra6,100
extra6,13,25,false,0.0029290319486279725,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,53.055141579731746,1.6829794794543134,56.00000000000001,48.8,39.67935871743487,35.53577920785486,diff_extra6,100
extra6,14,25,false,0.0029168301620836586,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,53.75062096373572,1.6576345774053165,62.0,55.111111111111114,42.08416833667334,38.61774152059757,diff_extra6,100
extra6,15,25,false,0.002903691618420942,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,53.60158966716344,1.6507316644785124,56.00000000000001,49.36363636363636,39.478957915831664,36.31622701432939,diff_extra6,100
extra6,16,25,false,0.0028896253221413655,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,57.923497267759565,1.5901564431320774,60.0,53.11111111111111,43.687374749499,41.37020880312709,diff_extra6,100
extra6,17,25,false,0.002874640913581771,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,56.48286140089419,1.5959785506906523,54.0,47.696969696969695,41.08216432865731,38.66566151738595,diff_extra6,100
extra6,18,25,false,0.002858748662307298,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,59.16542473919523,1.5462911569592495,56.00000000000001,47.36363636363636,38.877755511022045,35.825932631885586,diff_extra6,100
extra6,19,25,false,0.002841959460073133,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,58.22155986090412,1.5492121505310923,56.00000000000001,49.03030303030303,43.08617234468938,40.16540453534125,diff_extra6,100
extra6,20,25,false,0.0028242848133598493,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,58.966716343765526,1.5310431123668142,62.0,56.111111111111114,43.48697394789579,41.15958282138079,diff_extra6,100
extra6,21,25,false,0.002805736835487436,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,60.755091902632884,1.5041097380661337,57.99999999999999,50.111111111111114,43.08617234468938,40.36300418677914,diff_extra6,100
extra6,22,25,false,0.002786328238313433,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,61.74863387978142,1.4663563969712083,62.0,54.57777777777778,41.883767535070135,39.50942202459393,diff_extra6,100
extra6,23,25,false,0.0027660723235208642,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,59.860904123199205,1.497389338055595,62.0,56.03030303030303,45.69138276553106,43.32767508332591,diff_extra6,100
extra6,24,25,false,0.0027449829735019223,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,61.351217088922006,1.4815898549183648,62.0,55.36363636363636,42.48496993987976,39.75833792101866,diff_extra6,100
extra6,25,25,false,0.0027230746418436735,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,61.400894187779436,1.4490162949033834,62.0,53.77777777777778,43.8877755511022,40.81297182921206,diff_extra6,100
extra6,26,25,false,0.0027003623434222906,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,63.63636363636363,1.4391893010440302,64.0,61.0,43.28657314629258,41.189267890229914,diff_extra6,100
extra6,27,25,false,0.0026768616441126074,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,62.84153005464481,1.432535149538274,64.0,59.91111111111111,43.687374749499,41.03942219564859,diff_extra6,100
extra6,28,25,true,0.0026525886501200446,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,64.77893691008445,1.4091135429850397,70.0,65.36363636363636,45.09018036072144,42.79941174504972,diff_extra6,100
extra6,29,25,false,0.0026275599969422213,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,63.88474913065077,1.4043049998266806,70.0,64.06666666666666,44.08817635270541,42.50294728848448,diff_extra6,100
extra6,30,25,false,0.0026017928379678166,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,65.17635370094386,1.4004496049952044,62.0,54.44444444444444,43.8877755511022,41.61739667616358,diff_extra6,100
extra6,31,25,false,0.0025753048327204937,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,65.27570789865872,1.3797569318132736,64.0,57.44444444444444,46.09218436873748,44.280587854386475,diff_extra6,100
extra6,32,25,false,0.0025481141347559427,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,65.12667660208643,1.372445836803893,64.0,57.44444444444444,42.48496993987976,40.77146256833724,diff_extra6,100
extra6,33,25,false,0.002520239379220344,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,66.31892697466468,1.353892202526553,66.0,62.066666666666656,45.69138276553106,44.870911769165915,diff_extra6,100
extra6,34,25,false,0.002491699670078766,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,66.66666666666667,1.3430825600384837,62.0,56.06666666666666,44.08817635270541,43.030728635876905,diff_extra6,100
extra6,35,25,false,0.0024625145670222636,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,67.6602086438152,1.3257632291678227,60.0,53.11111111111111,42.08416833667334,39.700798732284795,diff_extra6,100
extra6,36,25,false,0.0024327040720626444,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,67.70988574267263,1.3065095137910232,57.99999999999999,49.77777777777777,43.48697394789579,41.75589688034566,diff_extra6,100
extra6,37,25,false,0.0024022886158240856,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,68.85245901639344,1.3022056125729935,60.0,55.39999999999999,42.88577154308617,40.77472478878925,diff_extra6,100
extra6,38,25,false,0.002371289043541007,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,70.29309488325882,1.2802485170141713,64.0,57.111111111111114,42.48496993987976,40.29279764091095,diff_extra6,100
extra6,39,25,false,0.0023397266007717885,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,68.55439642324889,1.2942358330595392,60.0,54.11111111111111,44.28857715430862,42.95015169718494,diff_extra6,100
extra6,40,25,false,0.002307622918838125,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,68.90213611525087,1.275673952318221,54.0,47.696969696969695,39.879759519038075,38.56312502333527,diff_extra6,100
extra6,41,25,false,0.0022749999999999992,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,69.59761549925484,1.2706575329719463,64.0,58.77777777777777,43.687374749499,42.72808134405188,diff_extra6,100
extra6,42,25,false,0.0022418802023764315,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,70.29309488325882,1.2665082753977843,66.0,60.11111111111111,45.29058116232465,42.793836274602185,diff_extra6,100
extra6,43,25,false,0.002208286224622342,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,71.23695976154993,1.2481931910488775,57.99999999999999,51.733333333333334,46.09218436873748,43.37897782798985,diff_extra6,100
extra6,44,25,false,0.002174241090372027,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,70.88922006954793,1.2472322980266748,57.99999999999999,52.36363636363636,45.49098196392786,43.328026661324515,diff_extra6,100
extra6,45,25,false,0.0021397681324599096,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,70.54148037754595,1.2389639250034725,66.0,60.03030303030303,45.29058116232465,43.1040203448427,diff_extra6,100
extra6,46,25,false,0.0021048909769293793,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,71.83308494783904,1.2315081593650405,57.99999999999999,50.111111111111114,44.28857715430862,43.383331605483136,diff_extra6,100
extra6,47,25,false,0.0020696335268406848,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,71.5846994535519,1.2335887226487532,57.99999999999999,51.577777777777776,44.08817635270541,42.66629566511919,diff_extra6,100
extra6,48,25,false,0.002034019945888967,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,72.1311475409836,1.2013134324485486,64.0,58.44444444444446,44.28857715430862,42.280184155316746,diff_extra6,100
extra6,49,25,false,0.001998074641843673,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,72.1311475409836,1.210458626157303,60.0,54.11111111111111,44.68937875751503,42.638615828615826,diff_extra6,100
extra6,50,25,false,0.0019618222498206874,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,72.72727272727273,1.2004530027738212,66.0,60.111111111111114,44.88977955911824,43.25737239329792,diff_extra6,100
extra6,51,25,false,0.0019252876153986543,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,72.03179334326876,1.1995623936063309,62.0,56.06666666666666,44.48897795591182,42.62340931612791,diff_extra6,100
extra6,52,25,false,0.0018884957775910623,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,74.06855439642325,1.1763602094868197,62.0,58.06666666666666,46.49298597194389,44.62511058350708,diff_extra6,100
extra6,53,25,false,0.00185147195168575,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,73.32339791356185,1.1827985346169243,64.0,58.44444444444444,44.68937875751503,42.77590534423486,diff_extra6,100
extra6,54,25,false,0.001814241511963613,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,73.72081470442126,1.1704495054421233,62.0,56.77777777777777,46.6933867735471,44.78623884262686,diff_extra6,100
extra6,55,25,false,0.001776829974308334,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,74.56532538499752,1.1553303749183488,64.0,59.1111111111111,45.49098196392786,44.09135554581523,diff_extra6,100
extra6,56,25,false,0.001739262978719074,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,73.67113760556383,1.1605529483727892,62.0,56.24444444444444,45.29058116232465,43.9407380281401,diff_extra6,100
extra6,57,25,false,0.001701566271738097,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,74.1679085941381,1.1493334117009162,60.0,53.77777777777777,44.08817635270541,42.342028539504646,diff_extra6,100
extra6,58,25,false,0.0016637656888053747,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,74.66467958271237,1.1584684857076162,66.0,60.111111111111114,44.88977955911824,42.77759947647119,diff_extra6,100
extra6,59,25,false,0.0016258871365522679,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,75.1117734724292,1.1422396408522597,68.0,62.77777777777778,45.09018036072144,43.52064396292352,diff_extra6,100
extra6,60,25,false,0.0015879565750464154,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,74.9130650769995,1.1412341859408177,60.0,55.111111111111114,42.28456913827655,41.02312093678817,diff_extra6,100
extra6,61,25,false,0.0015499999999999997,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,74.7143566815698,1.141722813448501,54.0,48.44444444444444,43.48697394789579,41.576466461017446,diff_extra6,100
extra6,62,25,false,0.0015120434249535836,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,75.21112767014407,1.1303119823462444,64.0,58.77777777777777,44.48897795591182,43.04430633760255,diff_extra6,100
extra6,63,25,false,0.0014741128634477311,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,75.55886736214605,1.126149277336492,66.0,60.77777777777777,44.88977955911824,43.27537000099256,diff_extra6,100
extra6,64,25,false,0.0014362343111946245,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,76.55240933929458,1.1058001634320156,57.99999999999999,53.444444444444436,44.08817635270541,42.807105837149564,diff_extra6,100
extra6,65,25,false,0.0013984337282619023,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,75.75757575757575,1.1110015333557508,60.0,54.11111111111111,42.68537074148296,40.91901278910835,diff_extra6,100
extra6,66,25,false,0.0013607370212809253,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,77.19821162444113,1.0889173617010026,62.0,56.111111111111114,46.893787575150306,45.671660247405576,diff_extra6,100
extra6,67,25,false,0.001323170025691665,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,76.25434674615002,1.1041851801713545,66.0,61.77777777777778,46.49298597194389,44.60172808072661,diff_extra6,100
extra6,68,25,false,0.0012857584880363862,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,77.04918032786885,1.0966250987060024,60.0,54.44444444444444,46.292585170340686,44.270918187021294,diff_extra6,100
extra6,69,25,false,0.0012485280483142485,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,76.70144063586686,1.0871748715801968,60.0,54.77777777777777,45.09018036072144,43.913167248978695,diff_extra6,100
extra6,70,25,false,0.001211504222408937,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,77.59562841530055,1.0788566876689534,60.0,54.77777777777778,45.09018036072144,42.80847989788089,diff_extra6,100
extra6,71,25,false,0.0011747123846013448,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,77.94336810730253,1.0678588248163803,60.0,53.77777777777778,44.28857715430862,42.46442862263295,diff_extra6,100
extra6,72,25,false,0.0011381777501793119,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,77.44659711872826,1.0609947255281922,62.0,55.44444444444444,43.8877755511022,42.629843405346165,diff_extra6,100
extra6,73,25,false,0.0011019253581563261,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.19175360158967,1.0680210497979792,66.0,61.77777777777778,44.68937875751503,43.39547153165407,diff_extra6,100
extra6,74,25,false,0.001065980054111032,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,77.84401390958767,1.069061962218647,62.0,57.111111111111114,45.69138276553106,43.92590303859654,diff_extra6,100
extra6,75,25,false,0.0010303664731593145,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.58917039244908,1.046215608619779,64.0,59.1111111111111,43.687374749499,42.26752792638121,diff_extra6,100
extra6,76,25,false,0.0009951090230706197,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.04272230501739,1.0583232930804507,60.0,53.444444444444436,45.49098196392786,43.41737304887123,diff_extra6,100
extra6,77,25,false,0.0009602318675400898,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,77.94336810730253,1.0501666014548623,60.0,54.11111111111111,43.28657314629258,41.3424209767688,diff_extra6,100
extra6,78,25,false,0.0009257589096279722,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.04272230501739,1.0642388454433467,60.0,53.444444444444436,43.8877755511022,41.2927624480633,diff_extra6,100
extra6,79,25,false,0.000891713775377657,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.34078489816194,1.0539801602214354,66.0,61.77777777777778,44.48897795591182,42.526320834574655,diff_extra6,100
extra6,80,25,false,0.0008581197976235675,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.2414307004471,1.0399289834694785,60.0,54.11111111111111,41.883767535070135,40.71086329366043,diff_extra6,100
extra6,81,25,false,0.0008250000000000001,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.39046199701937,1.03925033665035,66.0,60.44444444444444,43.28657314629258,41.690063510321956,diff_extra6,100
extra6,82,25,false,0.000792377081161874,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.73820168902137,1.0392054147052339,64.0,57.77777777777777,44.68937875751503,43.36369411387583,diff_extra6,100
extra6,83,25,false,0.000760273399228211,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.9865871833085,1.0366647109367098,62.0,56.111111111111114,42.68537074148296,40.91035379884619,diff_extra6,100
extra6,84,25,false,0.0007287109564589919,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.53949329359165,1.0466680364471375,66.0,61.77777777777778,43.48697394789579,41.68206901484732,diff_extra6,100
extra6,85,25,false,0.000697711384175914,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,78.83755588673621,1.0304950890526865,62.0,56.57777777777777,45.49098196392786,44.03159353802073,diff_extra6,100
extra6,86,25,false,0.0006672959279373549,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,79.28464977645305,1.0306722509049682,60.0,54.77777777777778,42.88577154308617,41.14117593798699,diff_extra6,100
extra6,87,25,false,0.0006374854329777358,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,79.68206656731248,1.0129092211635682,66.0,60.44444444444444,44.08817635270541,42.16446047045589,diff_extra6,100
extra6,88,25,false,0.0006083003299212338,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,79.38400397416791,1.0191542872491903,57.99999999999999,53.11111111111111,44.68937875751503,43.37287166691004,diff_extra6,100
extra6,89,25,false,0.0005797606207796559,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,80.22851465474416,1.0123583378036165,64.0,59.1111111111111,44.08817635270541,42.56740436318441,diff_extra6,100
extra6,90,25,false,0.0005518858652440564,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,79.63238946845505,1.0074848111328414,64.0,59.1111111111111,42.68537074148296,40.981726297629855,diff_extra6,100
extra6,91,25,false,0.0005246951672795062,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,80.02980625931446,1.0121868045781302,57.99999999999999,51.44444444444445,42.48496993987976,40.615928876764784,diff_extra6,100
extra6,92,25,false,0.0004982071620321828,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,80.22851465474416,1.0036094141314413,62.0,56.111111111111114,43.8877755511022,41.92973074879205,diff_extra6,100
extra6,93,25,false,0.0004724400030577787,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,79.13561847988078,1.0083644027977634,62.0,55.77777777777778,44.08817635270541,42.29029711194066,diff_extra6,100
extra6,94,25,false,0.00044741134987995535,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,79.53303527074019,1.0061690346613135,62.0,56.44444444444444,42.88577154308617,40.76388282586828,diff_extra6,100
extra6,95,25,false,0.00042313835588739224,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,80.07948335817188,1.0080107715197362,60.0,55.111111111111114,44.28857715430862,42.52160650858591,diff_extra6,100
extra6,96,25,false,0.0003996376565777089,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,80.02980625931446,1.0003604752118471,66.0,60.44444444444444,43.8877755511022,42.07892336630928,diff_extra6,100
extra6,97,25,false,0.0003769253581563264,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,79.43368107302534,1.0076175422971663,64.0,59.1111111111111,45.49098196392786,43.530602476249264,diff_extra6,100
extra6,98,25,false,0.0003550170264980776,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,80.07948335817188,0.9986138359208161,60.0,54.44444444444444,46.6933867735471,44.68540594289249,diff_extra6,100
extra6,99,25,false,0.0003339276764791354,cnn,m01b_cnn_extra6_diff_fileagg-20260401-210235-c1d19854,50,m01b,moonshot-enhanced-setting,80.07948335817188,1.000621072818436,62.0,56.44444444444444,44.08817635270541,42.513573874563235,diff_extra6,100
